Timestamp,Num_of_Apps,Total_Users,Avg_Breakdowns,Avg_Response_Time,Avg_Errors,Avg_Uptime,Issue,Deployment_Freq,Success_Rate,Environment
12-05-2024 22:45,13,282,0,6,6,0.789419589,critical,391,0.600284257,Environment 32
16-05-2024 01:50,9,293,3,4,11,0.317062265,critical,500,0.60238206,Environment 23
21-05-2024 01:00,8,204,8,50,10,0.59165971,Medium,272,0.709168037,Environment 77
18-05-2024 18:44,10,440,7,21,4,0.604089279,low,133,0.759015867,Environment 83
18-05-2024 18:36,19,188,1,34,1,0.565990589,Medium,386,0.525346254,Environment 48
12-05-2024 14:55,10,480,8,20,20,0.770263339,low,417,0.911153449,Environment 12
19-05-2024 15:32,14,259,8,44,19,0.791463772,critical,481,0.57349856,Environment 120
16-05-2024 14:58,15,329,5,7,20,0.795013233,critical,113,0.667532691,Environment 45
15-05-2024 21:45,14,280,3,4,9,0.592435741,critical,349,0.57491048,Environment 77
18-05-2024 22:28,8,194,9,45,18,0.600155267,Medium,186,0.865740596,Environment 111
14-05-2024 22:25,16,428,8,44,19,0.881486852,low,146,0.76000996,Environment 109
19-05-2024 15:41,12,166,9,22,12,0.371604413,critical,88,0.812670774,Environment 36
13-05-2024 12:14,5,212,9,7,7,0.689133125,low,137,0.56859936,Environment 116
13-05-2024 16:31,14,229,6,16,15,0.702024754,critical,356,0.795649822,Environment 117
20-05-2024 00:39,16,482,4,39,6,0.403602219,Medium,301,0.607179758,Environment 10
20-05-2024 02:23,12,333,1,4,20,0.64911755,low,420,0.916042553,Environment 34
19-05-2024 01:10,15,410,0,50,13,0.628303183,low,219,0.698245224,Environment 40
19-05-2024 18:21,9,211,7,21,5,0.327112548,critical,366,0.869877953,Environment 84
18-05-2024 14:56,10,209,0,13,9,0.936899373,critical,150,0.925300646,Environment 11
16-05-2024 22:49,18,373,10,37,16,0.577475051,critical,395,0.553060152,Environment 92
14-05-2024 05:05,14,248,3,25,7,0.857177175,low,493,0.815061477,Environment 56
15-05-2024 11:55,7,396,3,26,13,0.812858964,critical,135,0.772823961,Environment 31
12-05-2024 11:36,20,443,2,4,14,0.602638092,Medium,166,0.622434442,Environment 74
14-05-2024 12:38,18,293,8,9,15,0.774368855,low,432,0.767067177,Environment 102
19-05-2024 15:15,11,217,10,30,5,0.356415312,low,415,0.860808261,Environment 8
12-05-2024 15:04,16,333,7,35,4,0.457871425,critical,436,0.64619448,Environment 114
16-05-2024 03:29,6,407,8,5,10,0.865892982,critical,470,0.875305857,Environment 56
15-05-2024 10:13,16,225,5,3,6,0.395367512,low,448,0.712066267,Environment 88
16-05-2024 02:22,12,472,8,48,1,0.830997702,low,350,0.916851721,Environment 60
13-05-2024 16:58,10,420,5,27,4,0.826018923,critical,350,0.918259659,Environment 46
12-05-2024 21:04,19,431,9,44,11,0.526483114,low,69,0.947383908,Environment 41
15-05-2024 21:16,18,132,8,7,6,0.883884684,critical,134,0.559964267,Environment 60
15-05-2024 09:14,12,327,9,27,14,0.599110944,Medium,49,0.582965003,Environment 43
17-05-2024 20:08,11,463,7,18,20,0.305720425,low,230,0.815159917,Environment 13
19-05-2024 12:33,14,279,0,44,20,0.62319872,critical,243,0.603888369,Environment 4
15-05-2024 17:43,19,370,4,41,19,0.930686885,low,104,0.645278995,Environment 51
13-05-2024 00:31,15,388,10,3,7,0.429332015,Medium,232,0.93354888,Environment 76
20-05-2024 06:15,17,120,1,40,14,0.768936348,low,230,0.790909161,Environment 88
20-05-2024 09:18,7,254,5,32,17,0.53543111,Medium,309,0.666710663,Environment 76
21-05-2024 14:10,19,111,7,5,11,0.882621768,critical,219,0.812749078,Environment 104
19-05-2024 10:23,16,179,10,24,18,0.917929257,low,64,0.948665928,Environment 65
12-05-2024 10:32,15,225,2,36,8,0.732248735,critical,398,0.569536267,Environment 50
14-05-2024 07:05,5,309,4,14,17,0.631910124,low,465,0.667362178,Environment 52
19-05-2024 16:56,9,308,8,40,12,0.757164989,critical,51,0.607448343,Environment 33
20-05-2024 13:29,18,441,7,43,7,0.74832154,low,147,0.741716848,Environment 32
14-05-2024 00:33,18,471,4,28,12,0.565178784,low,438,0.549740121,Environment 31
19-05-2024 01:27,9,200,6,41,17,0.426748122,critical,454,0.853433856,Environment 70
19-05-2024 19:43,18,433,1,27,8,0.899388284,critical,262,0.691446474,Environment 95
18-05-2024 20:30,9,394,6,1,6,0.338137094,Medium,434,0.714416205,Environment 15
21-05-2024 06:28,10,462,8,22,15,0.735268593,low,225,0.751320963,Environment 29
21-05-2024 00:56,17,286,0,23,11,0.863284782,Medium,384,0.50195022,Environment 71
14-05-2024 22:25,13,124,9,30,11,0.542371224,Medium,159,0.520888239,Environment 112
18-05-2024 01:37,15,346,4,21,0,0.816356086,critical,132,0.864207963,Environment 74
16-05-2024 03:57,18,205,5,36,15,0.757520283,low,410,0.844844472,Environment 55
16-05-2024 00:42,16,417,10,43,2,0.439470253,Medium,275,0.578685595,Environment 50
15-05-2024 23:56,12,498,1,49,0,0.824729525,critical,342,0.679632025,Environment 64
21-05-2024 08:21,14,209,1,23,16,0.360262418,Medium,315,0.756649241,Environment 19
17-05-2024 04:47,6,369,7,17,16,0.897575631,Medium,463,0.54584981,Environment 28
20-05-2024 15:39,9,335,4,22,17,0.421413454,Medium,393,0.730138307,Environment 11
11-05-2024 23:35,14,376,6,25,10,0.662344183,Medium,417,0.5345725,Environment 38
19-05-2024 10:21,15,253,10,5,2,0.765731257,Medium,460,0.853658844,Environment 71
11-05-2024 20:09,20,270,6,43,11,0.624208905,critical,144,0.564925239,Environment 14
15-05-2024 00:30,10,345,8,48,18,0.456963122,Medium,453,0.86777953,Environment 78
13-05-2024 23:29,8,122,1,5,9,0.502636434,Medium,475,0.587549426,Environment 26
11-05-2024 15:54,11,457,3,40,20,0.419555074,critical,490,0.670754316,Environment 25
19-05-2024 20:39,20,102,2,31,20,0.619749194,Medium,365,0.698681777,Environment 78
19-05-2024 00:23,16,410,9,13,6,0.766255908,Medium,113,0.860573074,Environment 37
21-05-2024 13:10,19,239,8,31,17,0.920565002,low,53,0.625854092,Environment 50
18-05-2024 16:37,7,432,5,31,11,0.442505447,low,420,0.677922427,Environment 50
15-05-2024 19:22,6,189,0,44,8,0.578705856,low,108,0.643141847,Environment 11
16-05-2024 19:11,16,460,2,27,20,0.552855463,Medium,463,0.788343809,Environment 28
19-05-2024 00:44,11,356,7,27,0,0.550785615,Medium,377,0.516948686,Environment 34
18-05-2024 17:35,5,392,5,45,6,0.648451553,critical,480,0.937324966,Environment 60
19-05-2024 00:35,17,240,5,41,20,0.78802903,Medium,365,0.845602153,Environment 25
17-05-2024 21:19,13,123,7,38,13,0.823605993,critical,113,0.589397013,Environment 48
17-05-2024 16:28,18,170,10,3,0,0.566893661,low,347,0.538840029,Environment 86
15-05-2024 05:41,18,384,7,13,7,0.325645371,critical,54,0.683698175,Environment 110
17-05-2024 14:14,5,329,10,26,19,0.777376873,critical,208,0.826394533,Environment 89
13-05-2024 00:41,7,120,1,30,7,0.454307522,low,264,0.60414211,Environment 10
14-05-2024 19:57,20,377,6,14,17,0.833376359,low,390,0.600288564,Environment 109
16-05-2024 03:17,19,326,4,7,8,0.34546005,Medium,127,0.9296177,Environment 32
20-05-2024 21:31,16,140,10,6,19,0.709099811,critical,142,0.762360335,Environment 94
12-05-2024 05:27,5,100,7,27,1,0.886482408,low,135,0.940076792,Environment 94
15-05-2024 05:38,8,449,2,11,18,0.354864234,low,128,0.745921224,Environment 80
19-05-2024 11:50,12,368,5,35,8,0.560509716,low,223,0.548596998,Environment 66
16-05-2024 04:47,14,256,8,25,14,0.598502303,critical,145,0.654094051,Environment 49
17-05-2024 23:12,17,323,4,20,1,0.618224053,low,285,0.826893781,Environment 88
21-05-2024 09:20,11,277,0,34,2,0.548870047,low,100,0.944148728,Environment 29
13-05-2024 11:12,20,317,5,16,9,0.480357435,critical,356,0.575245371,Environment 92
20-05-2024 18:49,15,241,1,35,7,0.924834058,critical,205,0.808417866,Environment 4
21-05-2024 04:48,9,408,10,29,7,0.684780198,Medium,430,0.866035594,Environment 82
21-05-2024 07:07,19,391,9,23,0,0.934698384,Medium,454,0.890154924,Environment 7
16-05-2024 13:40,14,197,2,37,9,0.821070487,Medium,276,0.77067097,Environment 14
17-05-2024 01:37,20,240,3,20,5,0.663049202,Medium,318,0.827094754,Environment 97
20-05-2024 13:27,16,194,4,8,9,0.677627697,Medium,102,0.946397048,Environment 69
21-05-2024 06:30,11,272,5,34,5,0.702538376,Medium,173,0.928132758,Environment 13
17-05-2024 02:45,19,365,5,49,13,0.514562111,Medium,476,0.607190471,Environment 91
16-05-2024 00:19,17,491,8,41,11,0.343943532,critical,66,0.901671047,Environment 25
20-05-2024 22:14,8,448,10,46,15,0.77269871,critical,291,0.521191847,Environment 99
16-05-2024 15:12,10,344,6,6,3,0.823167042,Medium,466,0.870867455,Environment 106
12-05-2024 05:29,14,122,7,35,18,0.33951715,Medium,484,0.905986755,Environment 102
21-05-2024 02:22,5,404,5,49,17,0.363596788,low,305,0.827720894,Environment 52
12-05-2024 19:14,19,464,1,11,6,0.863456655,critical,118,0.928833045,Environment 95
14-05-2024 07:54,11,236,8,50,18,0.858359081,low,41,0.76558736,Environment 96
12-05-2024 14:56,9,186,7,31,2,0.679305862,Medium,473,0.560189903,Environment 26
11-05-2024 21:36,8,242,3,14,15,0.375146076,Medium,243,0.925697436,Environment 76
12-05-2024 20:57,14,181,2,17,4,0.439663059,critical,283,0.880465763,Environment 64
15-05-2024 05:34,16,369,4,18,19,0.596733082,low,199,0.909450401,Environment 118
14-05-2024 17:02,17,452,8,4,17,0.435543736,Medium,48,0.75865977,Environment 4
14-05-2024 09:14,15,409,0,43,11,0.574728032,low,155,0.655203675,Environment 50
20-05-2024 16:51,10,485,2,50,13,0.58135795,low,325,0.939739647,Environment 35
19-05-2024 19:43,19,459,0,44,18,0.341674964,critical,120,0.515729949,Environment 57
18-05-2024 09:23,6,188,2,43,3,0.363090775,low,113,0.53219404,Environment 18
20-05-2024 09:43,15,118,8,31,0,0.814295307,critical,47,0.72949073,Environment 15
15-05-2024 20:34,10,405,1,25,9,0.943584264,Medium,404,0.728767991,Environment 111
20-05-2024 22:41,16,191,0,13,19,0.726875701,critical,313,0.927652065,Environment 67
13-05-2024 10:59,5,178,6,4,10,0.342154271,Medium,104,0.555865134,Environment 59
16-05-2024 06:56,20,155,2,12,12,0.479500285,low,358,0.515603676,Environment 80
12-05-2024 09:47,13,141,7,12,1,0.854356613,critical,180,0.668687474,Environment 63
17-05-2024 07:32,20,452,9,37,6,0.787103794,Medium,461,0.689889278,Environment 73
16-05-2024 23:09,15,298,3,45,14,0.63275449,critical,387,0.914400254,Environment 85
18-05-2024 16:50,18,445,7,35,1,0.904568364,Medium,129,0.524416332,Environment 74
18-05-2024 10:59,15,458,6,21,18,0.343994679,Medium,44,0.514144797,Environment 9
13-05-2024 17:14,15,447,2,48,18,0.888528545,Medium,359,0.804420197,Environment 11
12-05-2024 17:14,8,387,0,27,11,0.399832835,low,314,0.904688611,Environment 115
14-05-2024 16:06,18,158,5,39,18,0.322003852,critical,277,0.5944372,Environment 93
19-05-2024 18:26,19,394,8,28,4,0.767475345,low,190,0.906627418,Environment 14
13-05-2024 01:13,10,381,10,14,2,0.400715333,Medium,484,0.711267161,Environment 23
14-05-2024 15:02,14,314,6,48,6,0.853645386,Medium,470,0.531062945,Environment 117
19-05-2024 05:59,20,449,8,21,13,0.691111715,Medium,80,0.809213062,Environment 88
13-05-2024 10:53,7,371,7,10,12,0.839077162,low,256,0.510535551,Environment 71
18-05-2024 09:49,11,167,10,24,4,0.872313761,Medium,397,0.510089557,Environment 18
12-05-2024 20:50,16,437,9,43,19,0.505730625,low,354,0.555920257,Environment 91
20-05-2024 22:58,10,244,7,23,18,0.502501501,critical,162,0.834531559,Environment 90
17-05-2024 04:02,8,483,6,34,3,0.523246575,critical,392,0.507523333,Environment 94
13-05-2024 00:21,6,298,3,11,9,0.618415232,critical,424,0.630536457,Environment 21
13-05-2024 07:15,18,374,8,23,14,0.699516679,Medium,281,0.783185557,Environment 46
15-05-2024 01:17,7,402,2,26,18,0.703034465,critical,292,0.9234933,Environment 16
13-05-2024 00:52,13,452,2,21,20,0.476386016,low,343,0.808676244,Environment 103
13-05-2024 22:24,10,462,2,7,16,0.749712501,Medium,351,0.652401136,Environment 10
20-05-2024 12:35,18,480,6,36,0,0.743756896,critical,199,0.650662893,Environment 36
20-05-2024 08:42,6,246,4,26,17,0.388118078,low,437,0.690339218,Environment 42
18-05-2024 05:04,10,493,0,48,2,0.486590863,critical,315,0.930118025,Environment 56
19-05-2024 10:53,16,362,9,11,13,0.521832691,Medium,350,0.904325956,Environment 15
12-05-2024 22:09,16,374,6,41,7,0.771548455,Medium,154,0.837308021,Environment 29
21-05-2024 10:53,20,487,8,1,10,0.784206076,Medium,239,0.597994726,Environment 81
18-05-2024 00:48,15,241,4,12,5,0.914476923,low,278,0.887081994,Environment 62
19-05-2024 07:09,5,438,9,1,1,0.913125507,Medium,106,0.507594459,Environment 116
12-05-2024 14:16,10,246,1,14,15,0.945336853,critical,104,0.762042567,Environment 91
17-05-2024 14:42,5,212,2,22,6,0.728651142,low,361,0.581839742,Environment 7
19-05-2024 10:50,6,343,9,12,18,0.441584502,Medium,319,0.784974648,Environment 89
19-05-2024 15:46,5,485,6,7,8,0.374046939,low,479,0.514552971,Environment 119
18-05-2024 19:07,16,223,7,24,8,0.577550365,Medium,451,0.819781097,Environment 66
18-05-2024 00:48,7,300,3,25,15,0.677445003,Medium,339,0.543333551,Environment 32
15-05-2024 13:38,15,127,7,28,9,0.807730755,Medium,236,0.787172315,Environment 77
16-05-2024 09:10,20,299,3,49,20,0.598738325,low,448,0.676969322,Environment 9
15-05-2024 22:39,14,397,6,47,9,0.309895463,low,57,0.801136144,Environment 59
17-05-2024 18:28,18,188,7,24,16,0.749300197,low,54,0.757652304,Environment 62
16-05-2024 03:08,8,345,7,19,17,0.347342877,critical,471,0.876194072,Environment 89
18-05-2024 08:40,17,163,7,16,7,0.625751947,low,179,0.929561243,Environment 5
17-05-2024 22:57,8,313,6,50,2,0.432650366,low,99,0.748464358,Environment 37
20-05-2024 07:46,20,396,2,47,13,0.911926353,critical,208,0.886086225,Environment 114
15-05-2024 20:59,15,249,10,20,10,0.531722788,Medium,403,0.644484043,Environment 72
14-05-2024 09:45,13,117,3,29,18,0.426875845,low,106,0.61045557,Environment 50
14-05-2024 15:51,20,121,5,41,15,0.635558941,critical,467,0.758081644,Environment 78
19-05-2024 03:04,12,471,7,21,0,0.704145831,Medium,382,0.538814545,Environment 54
14-05-2024 05:18,20,372,2,49,5,0.513138556,critical,60,0.52775647,Environment 31
15-05-2024 21:10,10,393,4,49,4,0.618008843,Medium,336,0.783078861,Environment 54
21-05-2024 06:31,6,455,6,14,13,0.528769641,low,441,0.660413638,Environment 48
14-05-2024 19:21,18,336,5,8,8,0.818493641,critical,73,0.942905727,Environment 85
15-05-2024 18:52,6,216,3,29,2,0.356028962,Medium,82,0.57478754,Environment 8
21-05-2024 05:28,11,321,9,3,9,0.909608639,Medium,351,0.548402002,Environment 7
12-05-2024 10:02,14,102,5,38,4,0.451090761,critical,46,0.68632125,Environment 112
14-05-2024 10:22,14,263,4,50,14,0.934279488,Medium,397,0.590857915,Environment 98
13-05-2024 23:40,15,207,8,27,6,0.665571402,Medium,312,0.787914753,Environment 26
18-05-2024 15:45,10,167,2,20,7,0.613543725,Medium,63,0.931667028,Environment 16
16-05-2024 02:02,9,451,7,35,10,0.897190716,Medium,419,0.575038192,Environment 56
21-05-2024 12:47,14,497,3,33,17,0.522097214,Medium,422,0.932416862,Environment 42
19-05-2024 12:21,11,467,0,13,18,0.864071358,low,457,0.672853205,Environment 31
13-05-2024 18:20,12,499,2,44,8,0.635560029,low,221,0.810383948,Environment 57
19-05-2024 18:53,16,200,6,38,20,0.916163486,low,413,0.919404209,Environment 48
17-05-2024 03:26,6,197,4,21,6,0.330908066,Medium,342,0.874331438,Environment 25
15-05-2024 09:38,12,135,5,17,2,0.465690174,low,268,0.901073369,Environment 108
20-05-2024 21:51,16,194,6,26,12,0.464543843,Medium,257,0.574285698,Environment 55
15-05-2024 23:16,13,202,3,41,19,0.634852603,critical,366,0.732096683,Environment 64
18-05-2024 19:30,11,242,0,7,11,0.407188205,Medium,40,0.710926712,Environment 113
16-05-2024 06:26,6,477,2,30,12,0.436791291,low,392,0.881905754,Environment 97
13-05-2024 06:06,12,243,4,41,11,0.604472336,low,245,0.72321585,Environment 29
18-05-2024 07:09,6,500,3,41,9,0.667169264,critical,268,0.802906861,Environment 101
15-05-2024 01:14,6,342,3,40,18,0.721299364,low,458,0.896833923,Environment 33
18-05-2024 01:54,9,219,2,36,0,0.705446572,critical,151,0.818615365,Environment 114
16-05-2024 03:27,10,249,10,17,19,0.374020386,critical,206,0.655483907,Environment 95
17-05-2024 20:30,9,387,4,45,18,0.779193701,low,383,0.879518349,Environment 33
15-05-2024 21:41,6,485,1,44,14,0.413231493,low,423,0.701421679,Environment 98
18-05-2024 00:18,16,179,3,46,15,0.877386254,Medium,312,0.853967607,Environment 82
16-05-2024 08:30,11,171,5,46,6,0.694001814,low,276,0.664501436,Environment 32
17-05-2024 21:46,15,231,4,24,20,0.477099252,critical,449,0.761902038,Environment 120
16-05-2024 09:13,11,312,2,38,12,0.546878802,Medium,474,0.785510579,Environment 78
21-05-2024 12:30,17,440,6,45,1,0.550836267,Medium,149,0.936467094,Environment 104
12-05-2024 00:41,20,414,2,16,13,0.347271043,low,176,0.501976538,Environment 65
12-05-2024 22:23,17,335,7,7,7,0.706874569,Medium,245,0.642763083,Environment 24
15-05-2024 13:01,10,139,9,34,6,0.679605396,critical,329,0.630868696,Environment 101
18-05-2024 22:06,13,498,1,5,11,0.449531774,low,143,0.583588675,Environment 56
14-05-2024 12:09,17,215,8,3,3,0.454740271,low,286,0.66769764,Environment 28
17-05-2024 16:19,15,108,9,15,20,0.919623833,critical,432,0.812631915,Environment 14
13-05-2024 01:25,6,101,1,6,16,0.89658934,Medium,378,0.634414095,Environment 44
21-05-2024 05:03,5,110,2,13,12,0.393195646,low,71,0.597474432,Environment 94
16-05-2024 11:05,9,132,0,34,16,0.853778019,Medium,396,0.518801485,Environment 41
19-05-2024 19:19,12,438,3,15,13,0.945676002,critical,408,0.713616594,Environment 103
14-05-2024 19:11,6,270,2,20,19,0.312867671,low,73,0.74786218,Environment 77
16-05-2024 20:31,19,282,2,20,8,0.859688869,Medium,224,0.94896445,Environment 76
14-05-2024 16:40,9,106,10,18,18,0.72514231,low,147,0.863150165,Environment 4
19-05-2024 20:59,18,208,9,17,5,0.793947081,low,93,0.828733008,Environment 120
19-05-2024 14:45,13,425,0,39,18,0.483628585,critical,163,0.622666856,Environment 81
14-05-2024 05:44,8,323,3,10,10,0.718140523,critical,98,0.509661343,Environment 83
12-05-2024 13:06,12,211,0,38,2,0.616366743,low,66,0.773736278,Environment 64
14-05-2024 19:46,16,304,6,49,16,0.405493291,low,78,0.864242681,Environment 26
17-05-2024 01:25,19,358,2,20,9,0.514161148,critical,469,0.684076662,Environment 92
18-05-2024 10:03,14,235,4,35,8,0.76294738,Medium,450,0.876805434,Environment 18
12-05-2024 19:16,20,467,9,28,15,0.521038981,critical,389,0.689623022,Environment 59
13-05-2024 01:14,14,154,6,36,6,0.856101939,Medium,236,0.542046557,Environment 12
16-05-2024 20:47,17,413,4,30,4,0.32811125,Medium,49,0.536692472,Environment 31
17-05-2024 02:54,10,435,4,39,6,0.32608268,critical,221,0.73542973,Environment 25
20-05-2024 22:21,14,311,10,8,9,0.753233481,low,309,0.5966867,Environment 91
20-05-2024 13:16,12,140,2,1,11,0.300976484,low,480,0.778830418,Environment 56
12-05-2024 16:59,11,453,6,11,13,0.479230992,Medium,444,0.699540541,Environment 41
13-05-2024 13:19,17,410,8,12,12,0.717158495,Medium,236,0.55697643,Environment 37
14-05-2024 18:04,17,271,2,19,6,0.492782914,low,293,0.742515776,Environment 52
18-05-2024 16:56,20,390,9,31,17,0.38732272,Medium,333,0.702386688,Environment 113
21-05-2024 10:43,19,457,1,42,20,0.727493424,low,122,0.911448686,Environment 106
21-05-2024 04:47,7,472,2,35,1,0.347658387,critical,240,0.804241842,Environment 75
15-05-2024 01:02,7,303,8,24,6,0.45283656,low,377,0.536513938,Environment 45
20-05-2024 09:39,19,123,7,24,3,0.509651131,low,149,0.855742856,Environment 45
16-05-2024 00:24,20,312,7,50,3,0.688052576,low,180,0.804324152,Environment 25
20-05-2024 16:02,6,130,7,13,18,0.53543216,critical,372,0.909028324,Environment 109
11-05-2024 15:52,18,280,2,3,11,0.478125201,low,432,0.743976168,Environment 70
12-05-2024 17:54,19,469,7,40,18,0.362132536,low,211,0.824573658,Environment 92
14-05-2024 14:19,13,371,2,7,1,0.47861707,low,369,0.911615893,Environment 99
19-05-2024 22:40,11,407,4,10,6,0.699959462,low,411,0.637537164,Environment 93
19-05-2024 11:06,17,121,0,10,1,0.579238919,critical,247,0.930421515,Environment 94
16-05-2024 02:35,8,162,4,16,3,0.787153899,critical,467,0.776302369,Environment 18
13-05-2024 08:25,19,125,7,31,17,0.364474532,critical,467,0.94933371,Environment 71
18-05-2024 22:38,12,311,9,6,13,0.692140029,low,296,0.522140061,Environment 3
20-05-2024 19:04,12,216,2,11,19,0.945403955,Medium,217,0.518901778,Environment 104
11-05-2024 20:06,19,219,10,48,1,0.949624264,Medium,475,0.595967814,Environment 14
19-05-2024 20:41,17,349,5,19,1,0.932994349,Medium,89,0.930265596,Environment 49
18-05-2024 19:35,17,314,2,35,6,0.559114576,critical,244,0.831257014,Environment 39
15-05-2024 05:55,20,368,6,21,9,0.751265027,critical,172,0.758958405,Environment 101
13-05-2024 20:12,20,417,2,49,13,0.900412262,critical,453,0.621147424,Environment 45
17-05-2024 19:18,7,261,0,22,19,0.933750328,critical,224,0.783315263,Environment 81
20-05-2024 03:44,15,301,6,49,15,0.639083138,Medium,403,0.776452106,Environment 36
14-05-2024 15:36,14,252,5,25,10,0.436461817,low,404,0.876548054,Environment 104
13-05-2024 17:07,5,488,9,31,4,0.54613784,low,215,0.515178416,Environment 63
15-05-2024 09:34,16,318,3,47,18,0.462058539,Medium,450,0.929843183,Environment 47
13-05-2024 11:30,17,321,1,3,4,0.313043015,low,173,0.88476938,Environment 10
12-05-2024 10:52,12,423,9,3,16,0.471407533,low,406,0.677187077,Environment 108
13-05-2024 02:52,7,387,9,17,11,0.47195017,low,210,0.51136616,Environment 118
15-05-2024 01:11,15,282,9,6,4,0.459402522,low,153,0.591570194,Environment 59
13-05-2024 09:47,7,352,9,36,10,0.755727289,critical,426,0.912680829,Environment 25
20-05-2024 16:50,8,320,7,13,0,0.654291608,Medium,111,0.74797774,Environment 58
16-05-2024 14:39,16,221,6,20,13,0.739593406,Medium,192,0.682331206,Environment 83
21-05-2024 03:49,6,318,0,44,16,0.421246666,critical,255,0.688402692,Environment 99
18-05-2024 02:45,16,243,4,25,15,0.688690912,critical,352,0.637507997,Environment 19
14-05-2024 23:42,19,494,2,21,16,0.639509378,Medium,109,0.590026503,Environment 82
12-05-2024 17:40,16,337,5,21,18,0.718452851,low,219,0.789842278,Environment 20
14-05-2024 21:52,16,417,3,13,5,0.637119061,critical,486,0.517286931,Environment 51
18-05-2024 19:08,7,274,3,4,4,0.306638817,low,342,0.928717271,Environment 3
19-05-2024 07:08,5,356,10,40,14,0.564517893,critical,288,0.840555497,Environment 115
15-05-2024 13:09,15,290,0,18,1,0.635344769,Medium,299,0.872765051,Environment 110
15-05-2024 21:33,13,470,0,36,18,0.836348528,Medium,487,0.837030543,Environment 113
20-05-2024 03:13,7,415,2,16,13,0.847804125,critical,298,0.766926836,Environment 25
21-05-2024 01:53,6,484,8,21,10,0.489312809,critical,67,0.565478715,Environment 51
12-05-2024 09:13,8,203,9,25,11,0.674829495,Medium,187,0.86184119,Environment 20
18-05-2024 12:15,11,265,6,28,8,0.752488541,Medium,435,0.68889179,Environment 110
12-05-2024 10:42,18,286,2,35,3,0.874550552,Medium,69,0.605003721,Environment 107
15-05-2024 04:01,12,214,6,24,11,0.355923139,critical,236,0.52962005,Environment 100
19-05-2024 00:34,14,383,7,33,10,0.773834127,critical,111,0.550876424,Environment 43
16-05-2024 01:25,17,340,0,27,17,0.808374151,Medium,69,0.562045975,Environment 98
19-05-2024 06:38,5,181,1,17,7,0.799606927,low,383,0.814691254,Environment 13
17-05-2024 10:43,8,442,7,40,15,0.78075085,low,356,0.739402246,Environment 112
13-05-2024 23:47,14,421,3,33,6,0.582814044,critical,312,0.703715489,Environment 25
20-05-2024 21:17,20,292,10,14,11,0.375208687,low,295,0.758917063,Environment 76
14-05-2024 14:59,19,399,8,37,10,0.383657614,low,424,0.753294026,Environment 54
16-05-2024 04:13,5,493,4,3,1,0.91416142,Medium,408,0.625323945,Environment 83
17-05-2024 11:25,18,187,10,22,5,0.301821789,Medium,370,0.820896203,Environment 52
16-05-2024 23:22,8,270,8,24,8,0.464710346,Medium,258,0.747051073,Environment 115
14-05-2024 07:50,11,149,1,35,4,0.750070967,Medium,462,0.589498969,Environment 70
18-05-2024 20:02,9,239,6,5,8,0.872890248,critical,376,0.737597138,Environment 48
11-05-2024 15:56,6,338,9,13,10,0.335565084,critical,176,0.616746833,Environment 59
17-05-2024 14:11,10,334,9,4,12,0.848478925,critical,365,0.936591658,Environment 1
14-05-2024 23:36,13,255,10,18,16,0.437313448,Medium,378,0.632519462,Environment 43
18-05-2024 14:42,18,314,9,45,12,0.852833092,critical,216,0.935091762,Environment 92
20-05-2024 17:49,13,219,1,9,4,0.433960145,Medium,324,0.675487076,Environment 69
15-05-2024 03:38,6,369,2,34,12,0.844077534,critical,467,0.734240128,Environment 26
13-05-2024 23:49,18,365,7,16,11,0.743444926,critical,134,0.918098359,Environment 104
19-05-2024 04:49,7,219,0,22,18,0.401422319,low,485,0.550586388,Environment 93
12-05-2024 14:13,12,187,5,37,16,0.620210605,Medium,168,0.730780286,Environment 18
18-05-2024 01:37,5,365,7,32,7,0.689740291,low,491,0.520736012,Environment 29
19-05-2024 08:17,15,190,8,12,5,0.669922822,Medium,399,0.711750393,Environment 11
12-05-2024 18:31,12,286,2,34,2,0.905097015,critical,451,0.790110403,Environment 14
14-05-2024 14:26,10,237,4,44,20,0.772809851,low,119,0.862236299,Environment 20
21-05-2024 14:07,16,213,5,45,13,0.849912499,low,406,0.899823736,Environment 60
14-05-2024 04:39,9,112,10,3,15,0.873691972,critical,476,0.666626181,Environment 55
17-05-2024 22:49,11,366,8,18,18,0.725508491,critical,128,0.918841692,Environment 12
16-05-2024 23:57,5,458,7,40,0,0.804313351,critical,417,0.528297558,Environment 61
18-05-2024 02:07,16,115,0,21,15,0.745182779,Medium,109,0.629335395,Environment 13
14-05-2024 09:53,7,271,8,9,19,0.451568623,critical,361,0.510694369,Environment 62
13-05-2024 02:17,5,110,6,41,15,0.629164086,low,267,0.761399587,Environment 1
20-05-2024 17:54,16,459,3,26,3,0.651215928,critical,340,0.891360326,Environment 24
19-05-2024 09:08,19,122,4,35,15,0.925911358,Medium,349,0.707050427,Environment 52
13-05-2024 15:13,10,352,4,48,13,0.766722277,critical,242,0.932340342,Environment 7
20-05-2024 16:48,8,242,8,28,15,0.78066926,critical,256,0.837204435,Environment 65
17-05-2024 13:41,18,321,0,42,10,0.849660329,critical,156,0.928273768,Environment 33
20-05-2024 18:53,16,380,9,24,15,0.352060793,critical,348,0.759569663,Environment 15
14-05-2024 12:55,5,286,6,33,9,0.861651815,low,86,0.547582848,Environment 64
13-05-2024 04:55,15,189,8,2,3,0.780471934,Medium,82,0.678910708,Environment 35
